3380104	Sauts l’Usine	Sauts l'Usine	Sauts l'Usine,Sauts l’Usine	3.58661	-52.10763	H	RPDS	GF		00				0		96	America/Cayenne	2015-07-03
3380105	Saut Trouvé	Saut Trouve	Saut Trouve,Saut Trouvé	2.4677	-52.86419	H	RPDS	GF		00				0		151	America/Cayenne	2015-07-03
3380106	Savane de Trou Poissons	Savane de Trou Poissons	Savane de Trou Poissons,Trou Poisson	5.41686	-53.10699	V	GRSLD	GF		00				0		6	America/Cayenne	2015-07-03
3380107	Trou Poissons	Trou Poissons	Trou Poisson,Trou Poissons	5.42827	-53.08936	P	PPL	GF		GF	973	9731	97303	0		10	America/Cayenne	2016-06-22
3380108	Saut Trou Cochon	Saut Trou Cochon	Saut Trou Cochon	4.03349	-52.22667	H	RPDS	GF		00				0		49	America/Cayenne	2015-06-08
3380109	Crique Trou Cochon	Crique Trou Cochon	Crique Trou Cochon	4.04787	-52.23568	H	STM	GF		00				0		42	America/Cayenne	2015-06-08
3380110	Crique Trou Caïmans	Crique Trou Caimans		5.4516	-53.13925	H	STM	GF		00				0		11	America/Cayenne	2011-04-19
3380111	Trou Caïmans	Trou Caimans	Trou Caimans,Trou Caïmans	5.4507	-53.13923	P	PPL	GF		GF	973	9731	97303	0		15	America/Cayenne	2016-06-22
3380112	Crique Trou Biron	Crique Trou Biron	Crique Eau-Linge,Crique Trou Biron	4.9269	-52.30211	H	STM	GF		00				0		8	America/Cayenne	2012-02-28
3380113	Trou Biran	Trou Biran	Trou Biran,Trou Biron	4.92744	-52.30109	P	PPLX	GF		GF	973	9731	97302	0		11	America/Cayenne	2016-06-22
3380114	Savane de Trou Bâches	Savane de Trou Baches	Savane Trou Baches,Savane Trou Bâches,Savane de Trou Baches,Savane de Trou Bâches	5.44214	-53.15252	V	GRSLD	GF		00				0		6	America/Cayenne	2015-07-03
3380115	Crique Trou Bâches	Crique Trou Baches		5.43779	-53.13698	H	STM	GF		00				0		16	America/Cayenne	2011-04-19
3380116	Crique Trou Ara	Crique Trou Ara	Crique Trou Ara	5.33308	-53.18953	H	STM	GF		00				0		27	America/Cayenne	2015-07-03
3380117	Trou Ara	Trou Ara	Trou Ara	5.33425	-53.17917	L	LCTY	GF		00				0		18	America/Cayenne	2015-07-03
3380118	Crique Trompeuse	Crique Trompeuse	Crique Trompeuse	4.41071	-53.57733	H	STM	GF		00				0		79	America/Cayenne	2015-09-06
3380119	Saut Tromouri	Saut Tromouri	Saut Tromouri	2.29198	-52.88052	H	RPDS	GF		00				0		149	America/Cayenne	2015-07-03
3380120	Montagne Trois Tonneaux	Montagne Trois Tonneaux	Montagne Trois Tonneaux,Montagne des Trois Tonneaux	4.9031	-53.20849	T	HLL	GF		GF	973	9731	97358	0		184	America/Cayenne	2016-06-22
3380121	Trois Sauts	Trois Sauts	Trois Sauts	2.24504	-52.87724	P	PPL	GF		GF	973	9731	97356	0		143	America/Cayenne	2016-06-22
3380123	Montagne des Trois Roros	Montagne des Trois Roros	Montagne des Trois Roros,Montagnes des Trois Roros	4.90436	-53.46477	T	MTS	GF		00				0		255	America/Cayenne	2015-07-03
3380124	Trois Rois	Trois Rois	Trois Rois	4.94818	-52.53102	P	PPL	GF		GF	973	9731	97305	0		16	America/Cayenne	2016-06-22
3380125	Montagne des Trois Pitons	Montagne des Trois Pitons	3 Pitons,Massif des Trois Pitons,Montagne des Trois Pitons,Three Pitons	4.21413	-51.84194	T	MT	GF		GF	973	9731	97314	0		106	America/Cayenne	2016-06-22
3380126	Trois Palétuviers	Trois Paletuviers		4.06667	-51.66667	T	HLL	GF		GF	973	9731	97308	0		21	America/Cayenne	2016-06-22
3380127	Troisième Saut	Troisieme Saut	Troisieme Saut,Troisième Saut	5.27903	-54.16869	H	FLLS	GF		00				0		38	America/Cayenne	2015-07-03
3380128	Crique Trois Chevaux	Crique Trois Chevaux	Crique Trois Chevaux	5.48398	-53.31825	H	STM	GF		00				0		35	America/Cayenne	2015-07-03
3380129	Crique Triton	Crique Triton	Crique Triton,Triton	4.13899	-53.03166	H	STM	GF		00				0		105	America/Cayenne	2015-07-03
3380130	Fort Trio	Fort Trio	Fort Trio	4.84771	-52.28843	S	RUIN	GF		GF	973	9731	97307	0		10	America/Cayenne	2016-06-22
3380131	Montagnes de la Trinité	Montagnes de la Trinite	Massif de La Trinite,Massif de La Trinité,Montagnes de la Trinite,Montagnes de la Trinité	4.59271	-53.3457	T	MTS	GF		00				0		354	America/Cayenne	2015-07-03
3380132	Montagne la Tribouille	Montagne la Tribouille	Montagne la Tribouille	4.99284	-52.73088	T	HLL	GF		GF	973	9731	97304	0		64	America/Cayenne	2016-06-22
