1024031	Mayotte	Mayotte	Collectivite Territoriale de Mayotte,Collectivité Territoriale de Mayotte,Departement Mayotte,Maeyote,Magiot,Maiota,Maiotta,Maiòta,Majot,Majota,Majotas,Majote,Majoto,Majott,Majotta,Majotte,Mayoot,Mayot,Mayote,Mayoti,Mayotta,Mayotte,Mayotte nutome,Mayotte'as,Mayotte’as,Mayoty,Mayotɛ,Mayôty,Mayɔte,Meioti,Mejot,Mäyôte,Orileede Mayote,Orílẹ́ède Mayote,Vostrau Majota,i-Mayotte,ma yue te,ma yxt,maiyata,mayeatt,mayot,mayota,mayote,mayoteu,mayoti,mayotta,mayotte,mayotti,mayotto,mayotto dao,maywt,meyota,mywt,Μαγιότ,Востраў Маёта,Майот,Майотт,Майотта,Мајот,Мајоте,Мейот,מאיוט,מיוט,مايوت,مایوت,مایوٹ,मायोट्ट,मायोट्टे,मायोत,मेयोट,मैयट,মায়োটি,মায়োত,মায়োত্তে,મેયોટ,ମାୟୋଟେ,மயோட்டே,மயோத்,మాయొట్టి,ಮಯೊಟ್ಟೆ,മയോട്ട്,มายอต,ມາຢອດ,მაიოტა,ሜይኦቴ,マヨット,マヨット島,马约特,마요트,마요티	-12.83333	45.16667	A	PCLD	YT	FR	00				159042		140	Indian/Mayotte	2015-01-09
1090093	Mtsanga Safari	Mtsanga Safari	Mtsanga Safari	-12.64178	45.02234	T	BCH	YT		97612				0		19	Indian/Mayotte	2015-09-06
1090094	Mtsanga Antakoudja	Mtsanga Antakoudja	Mtsanga Antakoudja	-12.64824	45.02697	T	BCH	YT		97612				0		10	Indian/Mayotte	2015-09-06
1090095	Mtsanga Mlima	Mtsanga Mlima	Mtsanga Mlima	-12.6452	45.03896	T	BCH	YT		97612				0		302	Indian/Mayotte	2015-09-06
1090096	Rassi Komé	Rassi Kome	Rassi Kome,Rassi Komé	-12.65765	45.02721	T	PT	YT		00				0		16	Indian/Mayotte	2015-09-06
1090097	Chissioua Mtsamboro	Chissioua Mtsamboro	Chissioi M'Zamboro,Chissioi M’Zamboro,Chissioua Mtsamboro,Ile M'Zambaurou,Ile M'Zamboro,Ile M'Zambourou,Ile M’Zambaurou,M'Zamborou,M’Zamborou,Zamburu Island,Île M’Zamboro,Île M’Zambourou	-12.64485	45.03108	T	ISL	YT		00				0		131	Indian/Mayotte	2015-09-06
1090098	Mtsanga Maji	Mtsanga Maji	Mtsanga Maji	-12.64848	45.04671	H	SHOL	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090099	Malandzamiayajou	Malandzamiayajou	Malandzamiayajou	-12.67183	45.04794	T	ISL	YT		00				0		21	Indian/Mayotte	2015-09-06
1090100	Malandzamiayatsini	Malandzamiayatsini	Malandzamiayatsini	-12.67665	45.05796	T	ISL	YT		00				0		35	Indian/Mayotte	2015-09-06
1090101	Îles Choazil	Iles Choazil	Iles Choazil,Îles Choazil	-12.67525	45.05207	T	ISLS	YT		00				0		4	Indian/Mayotte	2015-09-06
1090102	Rassi Bouékoundrouni	Rassi Bouekoundrouni	Rassi Bouekoundrouni,Rassi Bouékoundrouni	-12.68171	45.06692	T	PT	YT		00				0		20	Indian/Mayotte	2015-09-06
1090103	Mtsahara	Mtsahara	Mtsahara	-12.68137	45.08274	P	PPL	YT		00				0		19	Indian/Mayotte	2012-02-07
1090104	Banc Boa Sadia	Banc Boa Sadia	Banc Boa Sadia	-12.68604	45.03921	H	BNK	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090105	Maji Anyounyi	Maji Anyounyi		-12.66917	45.08861	H	COVE	YT		00				0		18	Indian/Mayotte	1997-12-23
1090106	Mtsanga Handréma	Mtsanga Handrema	Mtsanga Handrema,Mtsanga Handréma,Plage de Handrema,Plage de Handréma	-12.67009	45.0886	T	BCH	YT		97612				0		13	Indian/Mayotte	2015-09-06
1090107	Baie de Handréma	Baie de Handrema	Andrema Bay,Baie Andrema,Baie Andréma,Baie de Handrema,Baie de Handréma	-12.66853	45.09917	H	BAY	YT		00				0		302	Indian/Mayotte	2015-09-06
1090108	Handréma	Handrema	Andrema,Andréma,Handrema,Handréma	-12.68112	45.09965	P	PPL	YT	YT	00				0		11	Indian/Mayotte	2012-02-07
1090109	Mkadijou	Mkadijou	Mkadijou	-12.66151	45.09693	T	HLL	YT		00				0		177	Indian/Mayotte	2015-09-06
1090110	Rassi Mavoulé	Rassi Mavoule	Rassi Mavoule,Rassi Mavoulé	-12.66209	45.10523	T	PT	YT		00				0		12	Indian/Mayotte	2015-09-06
1090111	Rassi Douamounyo	Rassi Douamounyo	Cap Doamouni,Cap Douamougno,Cap Douamouni,Cap Duaminiu,Cap Duamuniu,Rassi Douamougno,Rassi Douamounyo	-12.65256	45.10666	T	PT	YT		00				0		21	Indian/Mayotte	2015-09-06
1090112	Rassi Amagouizi	Rassi Amagouizi	Rassi Amagouizi	-12.67662	45.10455	T	PT	YT		00				0		15	Indian/Mayotte	2015-09-06
1090113	Chissioua Handréma	Chissioua Handrema	Andrema Island,Chissioi Andrema,Chissioi Andréma,Chissioua Handrema,Chissioua Handréma,Ile Andrema,Île Andréma	-12.67495	45.11439	T	ISL	YT		00				0		32	Indian/Mayotte	2015-09-06
1090114	Chissioua Mtiti	Chissioua Mtiti	Chissioua Mtiti	-12.68855	45.1189	T	ISLT	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090115	Chissioua Mtsongoma	Chissioua Mtsongoma	Chissioua Mtsongoma	-12.68939	45.12915	T	ISL	YT		00				0		10	Indian/Mayotte	2015-09-06
1090116	Pointe de Bandraboua	Pointe de Bandraboua	Bandaboa Point,Pointe Bandaboa,Pointe Bandaboi,Pointe de Bandraboua	-12.70073	45.13042	T	PT	YT		00				0		13	Indian/Mayotte	2015-09-06
1090117	Mtsangamboua	Mtsangamboua	M'Tsangamboi,Mtsangamboua	-12.69033	45.10926	P	PPL	YT	YT	00				0		34	Indian/Mayotte	2012-02-07
1090118	Mlima Hassové	Mlima Hassove	Mlima Hassove,Mlima Hassové	-12.69612	45.11102	T	RDGE	YT		00				0		119	Indian/Mayotte	2015-09-06
1090119	Bandraboua	Bandraboua	Bandraboua,M'Gombani	-12.7044	45.12231	P	PPLA	YT		97602				7880		17	Indian/Mayotte	2012-02-07
1090120	Mambani	Mambani		-12.70972	45.11917	V	FRST	YT		00				0		70	Indian/Mayotte	1997-12-23
1090121	Mlima Mro oua Nyombé	Mlima Mro oua Nyombe	Mlima Mro oua Nyombe,Mlima Mro oua Nyombé	-12.7001	45.10593	T	RDGE	YT		00				0		218	Indian/Mayotte	2015-09-06
1090122	Nyambo	Nyambo	Gnambo,M'Jago,M’Jago,Nyambo	-12.7094	45.12295	P	PPL	YT		00				0		12	Indian/Mayotte	2015-09-06
1090123	Hamjago	Hamjago	Hamjago	-12.68832	45.0745	P	PPL	YT		00				0		13	Indian/Mayotte	2012-02-07
1090124	Mtsanga Jiva	Mtsanga Jiva	Mtsanga Jiva	-12.69486	45.07033	T	BCH	YT		97612				0		15	Indian/Mayotte	2015-09-06
1090125	Kétabé	Ketabe		-12.69278	45.07444	L	LCTY	YT		00				0		51	Indian/Mayotte	1997-12-23
1090126	Mtsamboro	Mtsamboro	M'Zamboro,Mtsamboro,M’Zamboro	-12.69982	45.06894	P	PPLA	YT		97612				7724		26	Indian/Mayotte	2012-02-07
1090127	Réserve Forestière de Dzoumonyé	Reserve Forestiere de Dzoumonye		-12.70944	45.06917	L	RESF	YT		00				0		262	Indian/Mayotte	1997-12-23
1090128	Mtsanga Foumbouni	Mtsanga Foumbouni	Mtsanga Foumbouni	-12.70126	45.06307	T	BCH	YT		97612				0		21	Indian/Mayotte	2015-09-06
1090129	Mtsanga Tsoha	Mtsanga Tsoha	Mtsanga Tsoha	-12.70132	45.05731	T	BCH	YT		97612				0		17	Indian/Mayotte	2015-09-06
1090130	Tsoha	Tsoha		-12.70333	45.06	V	FRST	YT		00				0		61	Indian/Mayotte	1997-12-23
1090131	Mlima Dziani Bolé	Mlima Dziani Bole	Mlima Dziani Bole,Mlima Dziani Bolé	-12.69087	45.08863	T	MT	YT		00				0		435	Indian/Mayotte	2015-09-06
1090132	Rassi ya Chifouni	Rassi ya Chifouni	Rassi ya Chifouni	-12.70031	45.05193	T	PT	YT		00				0		11	Indian/Mayotte	2015-09-06
1090133	Mtsanga Chifouni	Mtsanga Chifouni	Mtsanga Chifouni	-12.7015	45.05149	T	BCH	YT		97612				0		39	Indian/Mayotte	2015-09-06
1090134	Mtsangadoua	Mtsangadoua	M'Tsangadoi,Mtsangadoua,M’Tsangadoi	-12.71112	45.05118	P	PPL	YT		00				0		25	Indian/Mayotte	2015-09-06
1090135	Madjabalini	Madjabalini	Madjabalini	-12.71393	45.05619	T	SPUR	YT		00				0		276	Indian/Mayotte	2015-09-06
1090136	Hachiroungou	Hachiroungou	Hachiroungou	-12.71149	45.06454	T	MTS	YT		00				0		312	Indian/Mayotte	2015-09-06
1090137	Mroni Kavani	Mroni Kavani	Mroni Kavani	-12.72469	45.05681	H	STM	YT		00				0		6	Indian/Mayotte	2015-09-06
1090138	Mtsanga Fanou	Mtsanga Fanou	Mtsanga Fanou	-12.71975	45.04402	T	BCH	YT		97601				0		20	Indian/Mayotte	2015-09-06
1090139	Tsiraka Kahirimtrou	Tsiraka Kahirimtrou	Mohila Point,Point Mohila,Pointe Mohila,Tsiraka Kahirimtrou	-12.72231	45.04058	T	PT	YT		00				0		37	Indian/Mayotte	2015-09-06
1090141	Baie d’Acoua	Baie d'Acoua	Baie d'Acoua,Baie d’Acoua	-12.72893	45.0479	H	BAY	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090142	Mtsanga Apondra	Mtsanga Apondra	Mtsanga Apondra	-12.74105	45.04561	T	BCH	YT		97601				0		17	Indian/Mayotte	2015-09-06
1090143	Mtsanga Bamana	Mtsanga Bamana	Mtsanga Bamana	-12.71566	45.04767	T	BCH	YT		97601				0		10	Indian/Mayotte	2015-09-06
1090144	Maéva Ranou	Maeva Ranou	Maeva Rano,Maeva Ranou,Maéva Rano,Maéva Ranou	-12.71917	45.07222	L	LCTY	YT		00				0		319	Indian/Mayotte	2015-09-06
1090145	Mlima Mahojani	Mlima Mahojani	Mlima Mahojani,Mlima Mapouera,Mlima Mapouéra	-12.72917	45.09306	T	MT	YT		00				0		155	Indian/Mayotte	2015-09-06
1090146	Bandrakouni	Bandrakouni		-12.73667	45.06444	V	FRST	YT		00				0		224	Indian/Mayotte	1997-12-23
1090147	Tanambao	Tanambao		-12.74694	45.07139	V	FRST	YT		00				0		223	Indian/Mayotte	1997-12-23
1090148	Mroni Analamihéni	Mroni Analamiheni	Mroni Analamiheni,Mroni Analamihéni	-12.75083	45.07583	H	STM	YT		00				0		124	Indian/Mayotte	2015-09-06
1090149	Tsiraka Apondra	Tsiraka Apondra	Tsiraka Apondra	-12.74655	45.04434	T	HDLD	YT		00				0		115	Indian/Mayotte	2015-09-06
1090150	Moutsoumbatsou	Moutsoumbatsou	Moutsoumbatsou	-12.75132	45.0496	P	PPL	YT		00				0		18	Indian/Mayotte	2015-09-06
1090151	Mliha	Mliha	Mliha,Moliha	-12.75056	45.05519	P	PPL	YT		00				0		8	Indian/Mayotte	2015-09-06
1090152	Mtsanga Chanfi	Mtsanga Chanfi	Mtsanga Chanfi	-12.7516	45.0608	T	BCH	YT		97613				0		11	Indian/Mayotte	2015-09-06
1090153	Tanaraki	Tanaraki	Tanaraki	-12.75907	45.07015	P	PPL	YT		00				0		25	Indian/Mayotte	2015-09-06
1090154	Mtsanga Tanaraki	Mtsanga Tanaraki	Mtsanga Tanaraki	-12.75906	45.06841	T	BCH	YT		97613				0		-9999	Indian/Mayotte	2015-09-06
1090155	Chembényoumba	Chembenyoumba	Chembenioumba,Chembenyoumba,Chembénioumba,Chembényoumba	-12.76472	45.07793	P	PPL	YT		00				0		43	Indian/Mayotte	2015-09-06
1090156	Analavato	Analavato	Analavato	-12.76028	45.07624	T	HLL	YT		00				0		99	Indian/Mayotte	2015-09-06
1090157	Mroni Massimoni	Mroni Massimoni	Mroni Massimoni	-12.76166	45.07285	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090158	Mtsanga Hadsalé	Mtsanga Hadsale	Mtsanga Hadsale,Mtsanga Hadsalé	-12.76864	45.09002	T	BCH	YT		97613				0		21	Indian/Mayotte	2015-09-06
1090159	Tsiraka Adanfissaka	Tsiraka Adanfissaka	Tsiraka Adanfissaka,Tsiraka Andanfissaka	-12.77061	45.09261	T	HDLD	YT		00				0		25	Indian/Mayotte	2015-09-06
1090160	Andimaka	Andimaka	Andimaka	-12.75966	45.09187	T	HLL	YT		00				0		139	Indian/Mayotte	2015-09-06
1090161	M'Tsangamouji	M'Tsangamouji	Mtsamgamouji	-12.75944	45.08361	P	PPLA	YT		97613				5028		57	Indian/Mayotte	2013-08-08
1090162	Mroni Andrianabé	Mroni Andrianabe	Mroni Andrianabe,Mroni Andrianabé,Mroni Andrianebe	-12.76507	45.08707	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090163	Mroni Boungoumouhé	Mroni Boungoumouhe	Mroni Boungoumouhe,Mroni Boungoumouhé,Mroni Boungoumoune,Mroni Boungoumouné	-12.76652	45.09656	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090164	Soulo	Soulo		-12.75806	45.10056	T	GRGE	YT		00				0		75	Indian/Mayotte	1997-12-23
1090165	Mroni Batirini	Mroni Batirini	Mroni Batirini	-12.76701	45.10237	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090166	Mroni Béja	Mroni Beja	Mroni Beja,Mroni Béja	-12.76508	45.09974	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090167	Mtsanga Guini	Mtsanga Guini	Mtsanga Guini	-12.77631	45.10161	T	BCH	YT		97613				0		16	Indian/Mayotte	2015-09-06
1090168	Mtsanga Soulou	Mtsanga Soulou	Mtsanga Soulou,Plage de Soulou	-12.78032	45.10146	T	BCH	YT		97613				0		21	Indian/Mayotte	2015-09-06
1090169	Baie de Soulou	Baie de Soulou	Baie de Soulou	-12.77574	45.09459	H	BAY	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090170	Chissimani	Chissimani		-12.78222	45.09917	V	FRST	YT		00				0		33	Indian/Mayotte	1997-12-23
1090171	Mro oua Chirini	Mro oua Chirini	Mro oua Chirini	-12.77951	45.10167	H	STM	YT		00				0		27	Indian/Mayotte	2015-09-06
1090172	Mro oua Maboungani	Mro oua Maboungani	Mro oua Maboungani	-12.77172	45.1109	H	STM	YT		00				0		56	Indian/Mayotte	2015-09-06
1090173	Mroni Haouala	Mroni Haouala	Mroni Haouala	-12.76101	45.11183	H	STM	YT		00				0		72	Indian/Mayotte	2015-09-06
1090174	Mrowalé	Mrowale	Mrowale,Mrowalé	-12.78609	45.09821	H	STM	YT		00				0		11	Indian/Mayotte	2015-09-06
1090175	Anketabé	Anketabe		-12.74889	45.08917	R	RDB	YT		00				0		111	Indian/Mayotte	1997-12-23
1090176	Carrefour de Soulou	Carrefour de Soulou	Carrefour de Soulou	-12.76497	45.10499	R	RDJCT	YT		00				0		20	Indian/Mayotte	2015-09-06
1090177	Tsingoni	Tsingoni	Tsingoni	-12.78722	45.10278	P	PPLA	YT		97617				7602		56	Indian/Mayotte	2012-02-07
1090178	Mtsanga Dindioni	Mtsanga Dindioni	Mtsanga Dindioni	-12.79324	45.10455	H	SHOL	YT		00				0		460	Indian/Mayotte	2015-09-06
1090179	Baie de Tsingoni	Baie de Tsingoni	Baie de Chingoni,Baie de Chingouni,Baie de Tsingoni,Chinguni Bay	-12.79455	45.0985	H	BAY	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090180	Hachénoua	Hachenoua	Hachenoua,Hachénoua	-12.78829	45.11298	P	PPL	YT		00				0		89	Indian/Mayotte	2015-09-06
1090181	Mro oua Ouroveni	Mro oua Ouroveni	Mro oua Ouroveni	-12.79475	45.10917	H	STM	YT		00				0		9	Indian/Mayotte	2015-09-06
1090182	Choungui	Choungui	Choungui,Morne Rouge,Red Mount	-12.8031	45.10726	T	HLL	YT		00				0		218	Indian/Mayotte	2015-09-06
1090183	Dziani Karihani	Dziani Karihani	Dziani Karihani	-12.79648	45.12079	H	LK	YT		00				0		83	Indian/Mayotte	2015-09-06
1090184	Mrowalé	Mrowale	Mrowale,Mrowalé	-12.78867	45.12798	P	PPL	YT		00				0		121	Indian/Mayotte	2015-09-06
1090185	Combani	Combani	Combani	-12.78802	45.13405	P	PPL	YT		00				0		129	Indian/Mayotte	2015-09-06
1090186	Miréréni	Mirereni	Mirereni,Miréréni	-12.78867	45.14113	P	PPL	YT		00				0		130	Indian/Mayotte	2015-09-06
1090187	Mandani	Mandani		-12.79389	45.13972	T	PROM	YT		00				0		100	Indian/Mayotte	1997-12-23
1090188	Mroni Mouala	Mroni Mouala	Mroni Mouala	-12.79515	45.13591	H	STM	YT		00				0		94	Indian/Mayotte	2015-09-06
1090189	Mlima Digo	Mlima Digo	Mlima Digo	-12.76708	45.13723	T	HLL	YT		00				0		234	Indian/Mayotte	2015-09-06
1090190	Bandramaji	Bandramaji		-12.75278	45.14972	V	FRST	YT		00				0		130	Indian/Mayotte	1997-12-23
1090191	Bouyouni	Bouyouni	Bouilloni,Bouyouni	-12.73462	45.13914	P	PPL	YT		00				0		11	Indian/Mayotte	2015-09-06
1090192	Mitséni	Mitseni	Mitseni,Mitséni	-12.73862	45.14572	P	PPL	YT		00				0		27	Indian/Mayotte	2015-09-06
1090193	Mro oua Bouyouni	Mro oua Bouyouni	Mro oua Bouyouni	-12.72816	45.13715	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090194	Mro oua Méresse	Mro oua Meresse	Mro oua Meresse,Mro oua Méresse	-12.73094	45.13785	H	STM	YT		00				0		6	Indian/Mayotte	2015-09-06
1090195	Mlima Maouéni	Mlima Maoueni	Mlima Maoueni,Mlima Maouéni	-12.73694	45.12806	T	RDGE	YT		00				0		37	Indian/Mayotte	2015-09-06
1090196	Île Verte	Ile Verte	Ile Verte,Île Verte	-12.72618	45.1459	T	ISL	YT		00				0		6	Indian/Mayotte	2015-09-06
1090197	Mlima Maré	Mlima Mare	Mlima Mare,Mlima Maré	-12.7361	45.12233	T	RDGE	YT		00				0		117	Indian/Mayotte	2015-09-06
1090198	Mro oua Bizijou	Mro oua Bizijou	Mro oua Bizijou	-12.72316	45.12394	H	STM	YT		00				0		13	Indian/Mayotte	2015-09-06
1090199	Mro oua Maré	Mro oua Mare	Mro oua Mare,Mro oua Maré	-12.7248	45.13271	H	STM	YT		00				0		7	Indian/Mayotte	2015-09-06
1090200	Carrefour de Dzoumonyé	Carrefour de Dzoumonye	Carrefour de Dzoumonye,Carrefour de Dzoumonyé	-12.72535	45.12313	R	RDJCT	YT		00				0		14	Indian/Mayotte	2015-09-06
1090201	La Vigiè	La Vigie		-12.73361	45.10972	V	FRST	YT		00				0		123	Indian/Mayotte	1997-12-23
1090202	Dzoumonyé	Dzoumonye	Dzoumogne,Dzoumonye,Dzoumonyé,Dzumogne	-12.72076	45.11848	P	PPL	YT		00				0		27	Indian/Mayotte	2015-09-06
1090203	Mro oua Mapouéra	Mro oua Mapouera	Mro oua Mapouera,Mro oua Mapouéra	-12.72	45.10136	H	STM	YT		00				0		101	Indian/Mayotte	2015-09-06
1090204	Mro oua Mjihari	Mro oua Mjihari	Mro oua Mimari,Mro oua Mjihari	-12.72407	45.11693	H	STM	YT		00				0		16	Indian/Mayotte	2015-09-06
1090205	Mro oua Mouhogoni	Mro oua Mouhogoni	Mro oua Mouhogoni	-12.72423	45.11687	H	STM	YT		00				0		16	Indian/Mayotte	2015-09-06
1090206	Jetée de Mgouédajou	Jetee de Mgouedajou	Jetee M'Goudajou,Jetee de Mgouedajou,Jetée M’Goudajou,Jetée de Mgouédajou	-12.72138	45.1313	S	JTY	YT		00				0		9	Indian/Mayotte	2015-09-06
1090207	Baie de Longoni	Baie de Longoni	Baie Longoni,Baie de Longoni,Longoni Bay	-12.71675	45.14487	H	BAY	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090208	Mro oua Bandrani	Mro oua Bandrani	Mro oua Bandrani	-12.71463	45.10215	H	STM	YT		00				0		70	Indian/Mayotte	2015-09-06
1090209	Mro oua Massoulaha	Mro oua Massoulaha	Mro oua Massoulaha	-12.71124	45.1023	H	STM	YT		00				0		75	Indian/Mayotte	2015-09-06
1090210	Carrefour de Handréma	Carrefour de Handrema	Carrefour de Handrema,Carrefour de Handréma	-12.68703	45.10365	R	RDJCT	YT		00				0		125	Indian/Mayotte	2015-09-06
1090211	Bandrandzia	Bandrandzia		-12.73806	45.10528	L	LCTY	YT		00				0		110	Indian/Mayotte	1997-12-23
1090212	Mtsanga Longoni	Mtsanga Longoni	Mtsanga Longoni,Plage de Longoni	-12.72671	45.16367	T	BCH	YT		97610				0		10	Indian/Mayotte	2015-09-06
1090213	Port de Longoni	Port de Longoni	Port de Longoni	-12.72318	45.16716	L	PRT	YT		00				0		9	Indian/Mayotte	2015-09-06
1090214	Longoni	Longoni	Longoni	-12.73426	45.16298	P	PPL	YT		00				0		25	Indian/Mayotte	2015-09-06
1090215	Tririni	Tririni		-12.72833	45.1675	V	FRST	YT		00				0		24	Indian/Mayotte	1997-12-23
1090216	Mro oua Longoni	Mro oua Longoni	Mro oua Longoni	-12.73115	45.15992	H	STM	YT		00				0		2	Indian/Mayotte	2015-09-06
1090217	Mro oua Mgombani	Mro oua Mgombani	Mro oua Mgombani	-12.72996	45.17683	H	STM	YT		00				0		12	Indian/Mayotte	2015-09-06
1090218	Miangani	Miangani		-12.72972	45.17417	V	FRST	YT		00				0		49	Indian/Mayotte	1997-12-23
1090219	Pointe de Longoni	Pointe de Longoni	Longoni Point,Pointe Basse Longoni,Pointe Longoni,Pointe de Longoni	-12.71788	45.16565	T	PT	YT		00				0		-9999	Indian/Mayotte	2015-09-06
1090220	Île Blanche	Ile Blanche	Ile Blanche,Île Blanche	-12.71851	45.17339	T	ISL	YT		00				0		296	Indian/Mayotte	2015-09-06
1090221	Kangani	Kangani	Kangani	-12.73186	45.18694	P	PPL	YT		00				0		20	Indian/Mayotte	2012-02-07
1090222	Mtsanga Trévani	Mtsanga Trevani	Mtsanga Achimatso,Mtsanga Trevani,Mtsanga Trévani,Plage de Trevani,Plage de Trévani	-12.7307	45.19457	T	BCH	YT		97610				0		12	Indian/Mayotte	2015-09-06
1090223	Trévani	Trevani	Trevani,Trévani	-12.73437	45.19861	P	PPL	YT		00				0		18	Indian/Mayotte	2012-02-07
1090224	Mtsanga Koungou	Mtsanga Koungou	Mtsanga Koungou,Plage de Koungou	-12.73004	45.2023	T	BCH	YT		97610				0		12	Indian/Mayotte	2015-09-06
1090225	Koungou	Koungou	Kongo,Koungou	-12.73361	45.20417	P	PPLA	YT		97610				18118		40	Indian/Mayotte	2012-02-07
1090226	Pointe de Koungou	Pointe de Koungou	Congo Point,Pointe Congo,Pointe de Kongo,Pointe de Koungou	-12.73236	45.21374	T	PT	YT		00				0		14	Indian/Mayotte	2015-09-06
1090227	Majikavo Koropa	Majikavo Koropa	Majikavo 2,Majikavo Koropa	-12.74701	45.22058	P	PPL	YT	YT	00				0		45	Indian/Mayotte	2012-02-07
1090228	Bandrajou	Bandrajou	Bandrajou	-12.74829	45.22053	P	PPL	YT		00				0		53	Indian/Mayotte	2015-09-06
1090229	Majikavo Lamir	Majikavo Lamir	Majikavo 1,Majikavo Lamir	-12.75572	45.22968	P	PPL	YT	YT	00				0		29	Indian/Mayotte	2012-02-07
1090230	Zissioua Ziné	Zissioua Zine	Les Quatre Freres,Les Quatre Frères,Zissioua Zine,Zissioua Ziné	-12.75864	45.25079	T	ISL	YT		00				0		8	Indian/Mayotte	2015-09-06
1090231	Mtsanga Hamaha	Mtsanga Hamaha	Mtsanga Hamaha,Plage de Hamaha	-12.76351	45.23619	T	BCH	YT		97611				0		30	Indian/Mayotte	2015-09-06
1090232	Hamaha	Hamaha	Amaha Point,Hamaha,Pointe Amaha,Pointe Amoha	-12.76944	45.23028	T	PEN	YT		00				0		9	Indian/Mayotte	2014-01-14
1090233	Mro oua Kaouénilajoli	Mro oua Kaouenilajoli	Mro oua Kaouenilajoli,Mro oua Kaouénilajoli	-12.769	45.22925	H	STM	YT		00				0		8	Indian/Mayotte	2015-09-06
1090234	Mro oua Kirissoni	Mro oua Kirissoni	Mro oua Kirissoni	-12.73501	45.20777	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090235	Réserve Forestière de Majimbini	Reserve Forestiere de Majimbini	Reserve Forestiere de Majimbini,Réserve Forestière de Majimbini	-12.75528	45.18611	L	RESF	YT		00				0		274	Indian/Mayotte	2015-09-06
1090236	Namohakou	Namohakou		-12.76	45.20417	T	SPUR	YT		00				0		203	Indian/Mayotte	1997-12-23
1090237	Mlima Mtsapéré	Mlima Mtsapere	Mlima Mtsapere,Mlima Mtsapéré,Mont Mausapere,Mont Mausapére,Mont Sapare,Mont Sapere,Sapere Hill	-12.76278	45.18444	T	MT	YT		00				0		406	Indian/Mayotte	2014-01-14
1090238	Majimbini	Majimbini		-12.76583	45.18806	S	MSSN	YT		00				0		490	Indian/Mayotte	1997-12-23
1090239	Kaouéni	Kaoueni		-12.77121	45.22419	P	PPL	YT		00				0		9	Indian/Mayotte	2012-02-07
1090240	Kavani	Kavani	Kavani	-12.78447	45.22299	P	PPLX	YT		00				0		411	Indian/Mayotte	2016-07-18
1090241	Pointe Mahabou	Pointe Mahabou	Choa Point,Pointe Choa,Pointe Mahabo,Pointe Mahabou	-12.78346	45.23792	T	PT	YT		00				0		15	Indian/Mayotte	2015-09-06
1090242	Mtsapéré	Mtsapere	Mtsapere,Mtsapéré	-12.78636	45.21732	P	PPLX	YT		00				0		411	Indian/Mayotte	2016-07-18
1090243	Doujani	Doujani		-12.79389	45.21492	P	PPLX	YT		00				0		404	Indian/Mayotte	2016-07-18
1090244	Mro oua Majimbini	Mro oua Majimbini	Mro oua Majimbini	-12.7903	45.22192	H	STM	YT		00				0		7	Indian/Mayotte	2015-09-06
1090245	Mro oua Doujani	Mro oua Doujani	Mro oua Doujani	-12.79477	45.21612	H	STM	YT		00				0		10	Indian/Mayotte	2015-09-06
1090246	Mro oua Gouloué	Mro oua Gouloue	Mro oua Gouloue,Mro oua Gouloué	-12.80224	45.21451	H	STM	YT		00				0		8	Indian/Mayotte	2015-09-06
1090247	Passamaïnti	Passamainti	Passamainti,Passamaïnti,Passamenti	-12.80127	45.21061	P	PPL	YT		00				0		9	Indian/Mayotte	2015-09-06
1090248	Tsoundzou 1	Tsoundzou 1	Trotrondjeou,Trotrondjéou,Tsoundzou 1	-12.80615	45.2023	P	PPL	YT	YT	00				0		396	Indian/Mayotte	2016-07-18
1090249	Chissioua Mbouzi	Chissioua Mbouzi		-12.81109	45.23612	T	ISL	YT		00				0		49	Indian/Mayotte	2014-01-05
1090250	Mro wa Kwalé	Mro wa Kwale	Mro oua Kouale,Mro oua Koualé,Mro wa Kwale,Mro wa Kwalé	-12.80971	45.2034	H	STM	YT		00				0		9	Indian/Mayotte	2015-09-06
1090251	Kwalé	Kwale	Kouale,Koualé,Kwale,Kwalé	-12.80507	45.19737	P	PPL	YT		00				0		17	Indian/Mayotte	2015-09-06
1090252	Kwalé Légion	Kwale Legion	Kouale-Legion,Koualé-Légion,Kwale Legion,Kwalé Légion	-12.79739	45.18814	P	PPL	YT		00				0		50	Indian/Mayotte	2015-09-06
1090253	Tsoundzou Deux	Tsoundzou Deux	Tsoundzou Deux	-12.81845	45.1972	P	PPL	YT		00				0		366	Indian/Mayotte	2016-07-18
